,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,txt_splt,Extracted_name,jpg_url,img_num,dog_type,favorite_count,retweet_count
322,822244816520155136,2017-01-20 00:50:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11.0,10,,"['We', 'only', 'rate', 'dogs.', 'Please', ""don't"", 'send', 'pics', 'of', 'men', 'capturing', 'low', 'level', 'clouds.', 'Thank', 'you...', '11/10', 'https://t.co/rLi83ZyCL5']",,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,,37100,10693
323,821886076407029760,2017-01-19 01:04:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13.0,10,Jimison,"['This', 'is', 'Jimison.', 'He', 'was', 'just', 'called', 'a', 'good', 'boy.', '13/10', 'https://t.co/djMep7mGkV']",Jimison,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,,12028,2543
324,821765923262631936,2017-01-18 17:07:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13.0,10,Duchess,"['This', 'is', 'Duchess.', 'She', 'uses', 'dark', 'doggo', 'forces', 'to', 'levitate', 'her', 'toys.', '13/10', 'magical', 'af', 'https://t.co/maDNMETA52']",Duchess,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,doggo,8923,1810
325,821522889702862852,2017-01-18 01:01:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13.0,10,Harlso,"['This', 'is', 'Harlso.', 'He', 'has', 'a', 'really', 'good', 'idea', 'but', ""isn't"", 'sure', ""you're"", 'going', 'to', 'like', 'it.', '13/10', ""he'll"", 'just', 'keep', 'it', 'to', 'himself', 'https://t.co/IzcaR3Nqyn']",Harlso,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,,8507,1929
326,821407182352777218,2017-01-17 17:21:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218/video/1,14.0,10,Sundance,"['This', 'is', 'Sundance.', ""He's"", 'a', 'doggo', 'drummer.', 'Even', 'sings', 'a', 'bit', 'on', 'the', 'side.', '14/10', 'entertained', 'af', '(vid', 'by', '@sweetsundance)', 'https://t.co/Xn5AQtiqzG']",Sundance,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,doggo,12478,4720
327,821149554670182400,2017-01-17 00:18:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/video/1,12.0,10,Luca,"['This', 'is', 'Luca.', 'He', 'got', 'caught', 'howling.', 'H*ckin', 'embarrassed.', '12/10', 'https://t.co/r8DxA8DYJ2']",Luca,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,,9245,2190
328,821107785811234820,2017-01-16 21:32:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11.0,10,,"[""Here's"", 'a', 'doggo', 'who', 'looks', 'like', ""he's"", 'about', 'to', 'give', 'you', 'a', 'list', 'of', 'mythical', 'ingredients', 'to', 'go', 'collect', 'for', 'his', 'potion.', '11/10', 'would', 'obey', 'https://t.co/8SiwKDlRcl']",,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,doggo,10165,2313
329,821044531881721856,2017-01-16 17:20:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12.0,10,Flash,"['This', 'is', 'Flash.', 'He', 'went', 'way', 'too', 'hard', 'celebrating', 'Martin', 'Luther', 'King', 'Day', 'last', 'night.', '12/10', 'now', ""he's"", 'having', 'a', 'dream', 'in', 'his', 'honor', 'https://t.co/bryVdNaRcu']",Flash,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,,13441,2491
330,820749716845686786,2017-01-15 21:49:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13.0,10,Sunny,"['Meet', 'Sunny.', 'He', 'can', 'take', 'down', 'a', 'polar', 'bear', 'in', 'one', 'fell', 'swoop.', 'Fr*cken', 'deadly', 'af.', '13/10', 'would', 'pet', 'with', 'caution', 'https://t.co/EMq8Ud6Ze1']",Sunny,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,,33469,10770
331,820690176645140481,2017-01-15 17:52:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",84.0,70,,"['The', 'floofs', 'have', 'been', 'released', 'I', 'repeat', 'the', 'floofs', 'have', 'been', 'released.', '84/70', 'https://t.co/NIYC820tmd']",,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,,12946,3500
332,820314633777061888,2017-01-14 17:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE","https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14.0,10,,"['We', 'are', 'proud', 'to', 'support', '@LoveYourMelon', 'on', 'their', 'mission', 'to', 'put', 'a', 'hat', 'on', 'every', 'kid', 'battling', 'cancer.', 'They', 'are', '14/10', 'https://t.co/XQlmPTLHPl', 'https://t.co/ZNIkkHgtYE']",,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,,3537,614
333,820078625395449857,2017-01-14 01:22:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12.0,10,,"[""I've"", 'never', 'wanted', 'to', 'go', 'to', 'a', 'camp', 'more', 'in', 'my', 'entire', 'life.', '12/10', 'for', 'all', 'on', 'board', 'https://t.co/wJZlpGFEbD']",,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,,21028,6841
334,819952236453363712,2017-01-13 17:00:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13.0,10,Oliver,"['This', 'is', 'Oliver.', 'He', 'has', 'dreams', 'of', 'being', 'a', 'service', 'puppo', 'so', 'he', 'can', 'help', 'his', 'owner.', '13/10', 'selfless', 'af', 'make', 'it', 'happen:', 'https://t.co/f5WMsx0a9K', 'https://t.co/6lJz0DKZIb']",Oliver,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,puppo,5647,1287
335,819924195358416896,2017-01-13 15:08:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,https://twitter.com/dog_rates/status/819924195358416896/video/1,11.0,10,,"['Here', 'we', 'have', 'a', 'doggo', 'who', 'has', 'messed', 'up.', 'He', 'was', 'hoping', 'you', ""wouldn't"", 'notice.', '11/10', 'someone', 'help', 'him', 'https://t.co/XdRNXNYD4E']",,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,doggo,13649,5265
336,819711362133872643,2017-01-13 01:03:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11.0,10,Howie,"['This', 'is', 'Howie.', 'He', 'just', 'bloomed.', '11/10', 'revolutionary', 'af', 'https://t.co/m5fYxrO3IU']",Howie,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,,14280,3406
337,819588359383371776,2017-01-12 16:54:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13.0,10,Jazzy,"['This', 'is', 'Jazzy.', 'She', 'just', 'found', 'out', 'that', 'sandwich', ""wasn't"", 'for', 'her.', 'Shocked', 'and', 'puppalled.', '13/10', 'deep', 'breaths', 'Jazzy', 'https://t.co/52cItP0vIO']",Jazzy,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,,10154,2142
338,819347104292290561,2017-01-12 00:55:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12.0,10,Anna,"['Say', 'hello', 'to', 'Anna', 'and', 'Elsa.', 'They', 'fall', 'asleep', 'in', 'similar', 'positions.', ""It's"", 'pretty', 'wild.', 'Both', '12/10', 'would', 'snug', 'simultaneously', 'https://t.co/8rUL99bX4W']",Anna,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,,7663,1314
339,819227688460238848,2017-01-11 17:01:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12.0,10,Finn,"['This', 'is', 'Finn.', ""He's"", 'wondering', 'if', 'you', 'come', 'here', 'often.', 'Fr*ckin', 'flirtatious', 'af.', '12/10', 'would', 'give', 'number', 'to', 'https://t.co/ii5eNX5LJT']",Finn,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,,24508,7289
340,819006400881917954,2017-01-11 02:21:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14.0,10,Sunny,"['This', 'is', 'Sunny.', 'She', 'was', 'also', 'a', 'very', 'good', 'First', 'Doggo.', '14/10', 'would', 'also', 'be', 'an', 'absolute', 'honor', 'to', 'pet', 'https://t.co/YOC1fHFCSb']",Sunny,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,,47977,20609
341,819004803107983360,2017-01-11 02:15:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14.0,10,Bo,"['This', 'is', 'Bo.', 'He', 'was', 'a', 'very', 'good', 'First', 'Doggo.', '14/10', 'would', 'be', 'an', 'absolute', 'honor', 'to', 'pet', 'https://t.co/AdPKrI8BZ1']",Bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,,92035,39996
342,818627210458333184,2017-01-10 01:15:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13.0,10,Wafer,"['Meet', 'Wafer.', 'He', 'represents', 'every', 'fiber', 'of', 'my', 'being.', '13/10', 'very', 'good', 'dog', 'https://t.co/I7bkhxBxUG']",Wafer,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,,23571,8110
343,818614493328580609,2017-01-10 00:24:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12.0,10,Bear,"['This', 'is', 'Bear.', ""He's"", 'a', 'passionate', 'believer', 'of', 'the', 'outdoors.', 'Leaves', 'excite', 'him.', '12/10', 'would', 'hug', 'softly', 'https://t.co/FOF0hBDxP8']",Bear,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,,10480,2813
344,818536468981415936,2017-01-09 19:14:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11.0,10,Tom,"['This', 'is', 'Tom.', ""He's"", 'a', 'silly', 'dog.', 'Known', 'for', 'his', 'unconventional', 'swing', 'style.', 'One', 'h*ck', 'of', 'a', 'sneaky', 'tongue', 'slip', 'too.', '11/10', 'would', 'push', 'https://t.co/6fSVcn9HAU']",Tom,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,,11590,2699
345,818259473185828864,2017-01-09 00:53:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12.0,10,Florence,"['This', 'is', 'Florence.', 'He', 'saw', 'the', 'same', 'snap', 'you', 'sent', 'him', 'on', 'your', 'story.', 'Pretty', 'pupset', 'with', 'you.', '12/10', 'https://t.co/rnkvT2kvib']",Florence,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,,11720,2488
346,818145370475810820,2017-01-08 17:20:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11.0,10,Autumn,"['This', 'is', 'Autumn.', 'Her', 'favorite', 'toy', 'is', 'a', 'cheeseburger.', 'She', 'takes', 'it', 'everywhere.', '11/10', 'https://t.co/JlPug12E5Z']",Autumn,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,,13060,2830
347,817827839487737858,2017-01-07 20:18:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,13.0,10,Buddy,"['This', 'is', 'Buddy.', 'He', 'ran', 'into', 'a', 'glass', 'door', 'once.', 'Now', ""he's"", 'h*ckin', 'skeptical.', '13/10', 'empowering', 'af', '(vid', 'by', 'Brittany', 'Gaunt)', 'https://t.co/q2BgNIi3OA']",Buddy,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,,55078,29601
348,817777686764523521,2017-01-07 16:59:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,13.0,10,Dido,"['This', 'is', 'Dido.', ""She's"", 'playing', 'the', 'lead', 'role', 'in', '""Pupper', 'Stops', 'to', 'Catch', 'Snow', 'Before', 'Resuming', 'Shadow', 'Box', 'with', 'Dried', 'Apple.""', '13/10', '(IG:', 'didodoggo)', 'https://t.co/m7isZrOBX7']",Dido,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,doggo,11373,2913
349,817536400337801217,2017-01-07 01:00:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12.0,10,Eugene,"['Say', 'hello', 'to', 'Eugene', '&amp;', 'Patti', 'Melt.', 'No', 'matter', 'how', 'dysfunctional', 'they', 'get,', 'they', 'will', 'never', 'top', 'their', 'owners.', 'Both', '12/10', 'would', 'pet', 'at', 'same', 'time', 'https://t.co/jQUdvtdYMu']",Eugene,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,,12547,3304
350,817423860136083457,2017-01-06 17:33:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13.0,10,Ken,"['This', 'is', 'Ken.', 'His', 'cheeks', 'are', 'magic.', '13/10', '(IG:', 'ken_shiba)', 'https://t.co/btzf1zTDeQ']",Ken,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,,36341,16301
351,817415592588222464,2017-01-06 17:00:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11.0,10,Strudel,"['Meet', 'Strudel.', ""He's"", 'rather', 'h*ckin', 'pupset', 'that', 'your', 'clothes', 'clash.', '11/10', 'click', 'the', 'link', 'to', 'see', 'how', 'u', 'can', 'help', 'Strudel', 'https://t.co/3uxgLz8d0l', 'https://t.co/O0ECL1StB2']",Strudel,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,,5972,1049
352,817171292965273600,2017-01-06 00:49:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13.0,10,Tebow,"['This', 'is', 'Tebow.', 'He', 'kindly', 'requests', 'that', 'you', 'put', 'down', 'the', 'coffee', 'and', 'play', 'with', 'him.', '13/10', 'such', 'a', 'good', 'boy', 'https://t.co/56uBP28eqw']",Tebow,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,,9278,2194
353,817120970343411712,2017-01-05 21:29:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13.0,10,,"['Name', 'a', 'more', 'iconic', 'quartet...', ""I'll"", 'wait.', '13/10', 'for', 'all', 'https://t.co/kCLgD8687T']",,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,,12944,2858
354,817056546584727552,2017-01-05 17:13:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11.0,10,Chloe,"['This', 'is', 'Chloe.', 'She', 'fell', 'asleep', 'at', 'the', 'wheel.', 'Absolute', 'menace', 'on', 'the', 'roadways.', 'Sneaky', 'tongue', 'slip', 'tho.', '11/10', 'https://t.co/r6SLVN2VUH']",Chloe,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,,9115,1802
355,816816676327063552,2017-01-05 01:20:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12.0,10,Timber,"['This', 'is', 'Timber.', 'He', 'misses', 'Christmas.', 'Specifically', 'the', 'presents', 'part.', '12/10', 'cheer', 'pup', 'Timber', 'https://t.co/dVVavqpeF9']",Timber,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,,10634,2217
356,816697700272001025,2017-01-04 17:27:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12.0,10,Binky,"['This', 'is', 'Binky.', 'She', 'appears', 'to', 'be', 'rather', 'h*ckin', 'cozy.', 'Nifty', 'leg', 'cross', 'as', 'well.', '12/10', 'would', 'snug', 'well', 'https://t.co/WFt82XLyEF']",Binky,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,,10427,2407
357,816450570814898180,2017-01-04 01:05:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13.0,10,Moose,"['Meet', 'Moose.', 'He', ""doesn't"", 'want', 'his', 'friend', 'to', 'go', 'back', 'to', 'college.', '13/10', 'looks', 'like', ""you're"", 'staying', 'home', 'John', 'https://t.co/LIhmM7i70k']",Moose,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,,32519,8854
358,816336735214911488,2017-01-03 17:33:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11.0,10,Dudley,"['This', 'is', 'Dudley.', 'He', 'found', 'a', 'flower', 'and', 'now', ""he's"", 'a', 'queen.', '11/10', 'would', 'be', 'an', 'honor', 'to', 'pet', 'https://t.co/nuJxtmlLcY']",Dudley,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,,9147,2134
359,816091915477250048,2017-01-03 01:20:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12.0,10,Comet,"['This', 'is', 'Comet.', ""He's"", 'a', 'Wild', 'Estonian', 'Poofer.', 'Surprised', 'they', 'caught', 'him.', '12/10', 'would', 'pet', 'well', 'https://t.co/tlfuZ25IMi']",Comet,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,,9490,2355
360,815990720817401858,2017-01-02 18:38:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11.0,10,Jack,"['Meet', 'Jack.', ""He's"", 'one', 'of', 'the', 'rare', 'doggos', 'that', ""doesn't"", 'mind', 'baths.', '11/10', 'click', 'the', 'link', 'to', 'see', 'how', 'you', 'can', 'help', 'Jack!', 'https://t.co/r4W111FzAq', 'https://t.co/fQpYuMKG3p']",Jack,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,doggo,5318,1135
361,815966073409433600,2017-01-02 17:00:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,13.0,10,,"[""Here's"", 'a', 'pupper', 'with', 'squeaky', 'hiccups.', 'Please', 'enjoy.', '13/10', 'https://t.co/MiMKtsLN6k']",,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,pupper,23869,9269
